PERIMETER,MUNIG_,MUNIG_ID,ADM1CODE,ADM2CODE,ADM1NAME,ADM2NAME,DIRTFL_PC,ROOM1_PC,WATER_PC,PLUMB_PC,ELECT_PC,PHONE_PC,MEANILIT15,MEANSELE15,MEANCELE15,MEANSSEC15,MEANCSEC15,ACCESO,RURPER,FGT_0RUR00,FGT_0RUR02,MEANY2000,MEANY2002,POPDENS,FOODEXP
5.72700,106.00000,2440.00000,05,034,Coahuila de Zaragoza,Sierra Mojada,0.30607,0.04088,0.20954,0.24522,0.75877,0.00022,0.22756,0.68780,0.60822,0.18639,0.22898,221.23529,41.39133,0.35000,0.31,841.85,885.78,0.76272,232.71000
1.13400,107.00000,2244.00000,08,045,Chihuahua,Meoqui,0.04185,0.07952,0.85553,0.70768,0.92104,0.17519,0.18229,0.90231,0.77387,0.13635,0.29538,38.95556,32.50287,0.24000,0.18,1231.04,1348.98,92.58008,231.02999
1.49000,108.00000,2273.00000,08,024,Chihuahua,Santa Isabel,0.08281,0.05179,0.86800,0.71583,0.88848,0.17560,0.15134,1.08185,0.83049,0.12181,0.25558,169.76190,100.00000,0.25000,0.20,1171.00,1264.52,7.08318,229.88000
1.24900,109.00000,2427.00000,05,019,Coahuila de Zaragoza,Morelos,0.15509,0.10767,0.45495,0.43682,0.98243,0.32441,0.29595,0.35649,0.84575,0.07388,0.14059,51.20000,17.63734,0.27000,0.23,1038.57,1133.03,11.10158,258.55999
1.43800,110.00000,2276.00000,08,026,Chihuahua,Gran Morelos,0.08149,0.05477,0.86307,0.63808,0.89382,0.09121,0.20930,1.03462,0.70953,0.09320,0.32902,149.18519,100.00000,0.26000,0.21,1113.89,1240.76,8.01286,224.22000
5.35900,111.00000,1654.00000,26,018,Sonora,Cajeme,0.38028,0.17143,0.45613,0.34253,0.81715,0.12556,0.31031,0.71080,0.49468,0.18732,0.54534,44.17341,8.95619,0.31000,0.28,911.96,894.21,71.95058,229.13000
3.28800,112.00000,1631.00000,26,051,Sonora,Rosario,0.51213,0.04762,0.81917,0.29415,0.62411,0.00559,0.47352,0.98547,0.43711,0.10561,0.25605,238.38462,51.23343,0.36000,0.37,777.13,739.40,1.51534,198.13999
0.89400,113.00000,2428.00000,05,003,Coahuila de Zaragoza,Allende,0.11653,0.27288,0.37903,0.18991,0.85676,0.16098,0.25125,0.94005,0.68185,0.09917,0.22656,37.44444,10.81029,0.35000,0.31,816.97,879.70,86.38032,214.69999
2.97700,114.00000,2275.00000,08,018,Chihuahua,Cusihuiriachi,0.06216,0.06240,0.82533,0.44558,0.88426,0.07311,0.19854,0.88000,0.95317,0.16267,0.13953,117.07547,100.00000,0.29000,0.23,1007.89,1157.84,3.64283,209.60000
2.07400,115.00000,2429.00000,05,037,Coahuila de Zaragoza,Villa Uni?n,0.18675,0.21502,0.74117,0.14492,0.75356,0.03071,0.25399,0.81553,0.97566,0.11118,0.31960,76.60000,20.50658,0.35000,0.31,784.94,845.85,3.32966,220.67999
2.60000,116.00000,2286.00000,08,047,Chihuahua,Moris,0.76198,0.05420,0.65304,0.11675,0.38239,0.00879,0.52578,1.04846,0.69366,0.08394,0.18688,728.36765,100.00000,0.39000,0.43,710.25,613.39,2.89023,150.53999
2.63300,117.00000,2285.00000,08,051,Chihuahua,Ocampo,0.50918,0.17638,0.62075,0.10532,0.20066,0.00731,0.49106,1.13537,0.56201,0.07364,0.12448,602.01333,100.00000,0.40000,0.41,682.40,646.02,4.02892,152.89999
3.67700,118.00000,2245.00000,08,062,Chihuahua,Saucillo,0.03105,0.08665,0.89706,0.72168,0.96841,0.15156,0.14374,0.84829,0.65216,0.16246,0.40149,26.58491,43.48975,0.22000,0.17,1243.41,1395.69,10.11208,233.05000
1.21100,119.00000,2242.00000,08,021,Chihuahua,Delicias,0.08753,0.10996,0.72240,0.64978,0.89816,0.24221,0.21646,0.82366,0.58589,0.12781,0.33707,26.82927,10.49766,0.22000,0.18,1281.28,1409.98,218.57583,237.55999
2.50300,120.00000,2434.00000,05,028,Coahuila de Zaragoza,Sabinas,0.23373,0.20043,0.67367,0.26131,0.77857,0.07998,0.25012,0.94450,0.70034,0.15474,0.34905,30.60000,2.50482,0.36000,0.33,769.40,827.15,26.67841,204.67999
1.70700,121.00000,2435.00000,05,032,Coahuila de Zaragoza,San Juan de Sabinas,0.20383,0.13848,0.45337,0.19014,0.69471,0.07396,0.18648,0.94604,0.72872,0.11613,0.54924,83.76923,7.88280,0.35000,0.31,808.84,851.86,50.50831,212.72000
2.25500,122.00000,2274.00000,08,022,Chihuahua,Dr. Belisario Dom?nguez,0.07666,0.01920,0.85854,0.74476,0.93800,0.10459,0.13110,1.13330,0.73505,0.08706,0.27441,331.83333,100.00000,0.23000,0.20,1255.91,1295.69,3.73116,240.52000
3.17000,123.00000,1657.00000,26,012,Sonora,Bácum,0.42982,0.14254,0.54879,0.21118,0.77061,0.06776,0.29235,0.72831,0.50222,0.19161,0.43896,39.60000,38.26564,0.34000,0.33,825.19,810.69,13.50495,215.83999
4.03300,124.00000,2282.00000,08,012,Chihuahua,Carich?,0.79846,0.28019,0.19432,0.07461,0.13387,0.01786,1.88766,0.49708,0.23813,0.03073,0.05423,555.51938,100.00000,0.49000,0.50,510.60,489.66,3.02013,120.15000
1.19500,125.00000,1656.00000,26,025,Sonora,Empalme,0.37836,0.18293,0.65005,0.29752,0.88957,0.12854,0.36614,0.92821,0.62390,0.18874,0.45737,62.00000,22.91396,0.29000,0.28,978.09,918.60,84.80046,248.57000
4.53800,126.00000,2247.00000,08,061,Chihuahua,Satev?,0.11206,0.05338,0.78190,0.59385,0.87811,0.17825,0.22999,1.18329,0.78959,0.05632,0.31419,486.26786,100.00000,0.24000,0.23,1218.79,1157.68,1.40130,229.47000
2.10000,127.00000,2278.00000,08,057,Chihuahua,San Francisco de Borja,0.15302,0.03471,0.80383,0.60371,0.83294,0.02839,0.38736,1.04879,0.65073,0.06755,0.23843,459.73333,100.00000,0.27000,0.25,1091.82,1083.36,1.78753,214.83000
3.13400,128.00000,2283.00000,08,009,Chihuahua,Bocoyna,0.70765,0.46146,0.21331,0.03380,0.11179,0.00135,0.99665,0.90688,0.36120,0.05587,0.07822,201.67083,49.93729,0.50000,0.46,485.70,539.86,10.37864,120.69000
1.69600,129.00000,2431.00000,05,013,Coahuila de Zaragoza,Hidalgo,0.00000,0.20000,1.00000,1.00000,0.00000,0.00000,0.20000,0.20000,1.00000,0.20000,0.20000,167.00000,100.00000,0.28000,0.25,1171.00,1261.43,1.26536,335.13000
3.48200,130.00000,2284.00000,08,066,Chihuahua,Uruachi,0.84573,0.16157,0.47041,0.07116,0.07011,0.02782,0.78467,1.07593,0.48054,0.07139,0.11204,1179.32075,100.00000,0.42000,0.50,655.64,476.58,3.14857,135.80999
1.52000,131.00000,2290.00000,08,041,Chihuahua,Maguarichi,0.87237,0.41925,0.29238,0.03658,0.24488,0.00000,0.87231,0.99895,0.34148,0.04414,0.05799,592.58824,100.00000,0.46000,0.46,564.30,527.86,1.79108,131.58000
1.71200,132.00000,2246.00000,08,016,Chihuahua,La Cruz,0.04941,0.05829,0.87398,0.67430,0.96714,0.14285,0.18229,0.85868,0.64473,0.12393,0.39415,69.54545,100.00000,0.23000,0.18,1243.41,1365.64,3.59482,235.50000
10.41800,133.00000,1470.00000,03,002,Baja California Sur,Muleg?,0.35717,0.19930,0.52778,0.34156,0.74441,0.05437,0.20537,0.85597,0.57698,0.14536,0.28608,221.65574,40.30746,0.21000,0.20,1320.30,1290.65,1.44749,441.11999
2.53500,134.00000,2432.00000,05,015,Coahuila de Zaragoza,Juárez,0.18889,0.21347,0.42204,0.23809,0.61662,0.02376,0.14636,0.63427,0.61684,0.05964,0.35729,156.50000,100.00000,0.33000,0.28,867.50,942.45,0.65545,257.54000
4.22000,135.00000,1632.00000,26,049,Sonora,Quiriego,0.53025,0.21143,0.50947,0.07485,0.46403,0.01184,0.63414,0.84770,0.46885,0.08358,0.29854,286.29630,100.00000,0.40000,0.41,689.26,623.72,0.91409,182.89999
1.80300,136.00000,2249.00000,08,058,Chihuahua,San Francisco de Conchos,0.06250,0.07389,0.88988,0.72141,0.94215,0.15251,0.08524,0.84039,0.74830,0.13999,0.33659,73.80000,100.00000,0.23000,0.18,1231.04,1351.41,3.22474,232.55999
2.73200,137.00000,2288.00000,08,020,Chihuahua,Ch?nipas,0.87967,0.09235,0.45877,0.03141,0.31472,0.02043,0.60040,1.17033,0.57366,0.07801,0.15259,1156.91549,100.00000,0.39000,0.49,717.38,502.98,3.70909,142.35000
4.03100,138.00000,1773.00000,19,005,Nuevo Le?n,Anáhuac,0.26921,0.13806,0.13690,0.20074,0.41349,0.05240,0.22599,0.84789,0.66264,0.05570,0.14312,101.35294,13.75513,0.30000,0.27,1018.02,1068.58,4.10360,279.72000
5.12300,139.00000,1660.00000,26,003,Sonora,Alamos,0.66044,0.11613,0.45581,0.06717,0.54479,0.02324,0.57054,0.88995,0.54036,0.13834,0.37590,297.92073,68.05821,0.40000,0.43,675.60,602.38,3.93562,177.86999
2.97800,140.00000,2289.00000,08,030,Chihuahua,Guazapares,0.83339,0.21057,0.52354,0.02490,0.22217,0.00284,1.06838,0.83417,0.38905,0.07773,0.09011,1220.31126,100.00000,0.43000,0.51,629.92,455.39,4.15495,128.66999
3.51400,141.00000,2433.00000,05,026,Coahuila de Zaragoza,Progreso,0.17647,0.10979,0.75455,0.18070,0.92975,0.15459,0.18697,0.81827,0.65954,0.07138,0.31320,129.22222,100.00000,0.31000,0.28,930.40,993.04,1.25440,246.03999
3.55600,142.00000,2248.00000,08,067,Chihuahua,Valle de Zaragoza,0.07297,0.07382,0.59029,0.54643,0.74770,0.05969,0.25674,1.06020,0.83448,0.04670,0.21662,447.29787,100.00000,0.26000,0.25,1125.07,1085.23,1.80856,217.75000
2.58600,143.00000,2280.00000,08,049,Chihuahua,Nonoava,0.74724,0.10238,0.40204,0.11740,0.40936,0.00974,0.84784,0.97209,0.45472,0.04881,0.09692,705.71429,100.00000,0.43000,0.46,623.65,549.47,1.47433,138.96000
5.23900,144.00000,2281.00000,08,027,Chihuahua,Guachochi,0.85130,0.35495,0.10121,0.01682,0.04038,0.00129,1.43086,0.79787,0.28798,0.05310,0.07639,267.48849,76.31663,0.54000,0.52,397.67,432.33,5.91067,99.44000
1.86300,145.00000,1552.00000,28,027,Tamaulipas,Nuevo Laredo,0.16871,0.24621,0.18049,0.28192,0.59602,0.05975,0.31459,0.53325,0.45069,0.11459,0.11691,54.22222,0.67124,0.32000,0.23,978.09,1153.64,256.37128,310.58999
3.84200,146.00000,2287.00000,08,065,Chihuahua,Urique,0.86067,0.22712,0.34517,0.06711,0.13450,0.00345,1.30661,0.77921,0.27927,0.04943,0.06590,916.43841,100.00000,0.47000,0.51,547.64,448.10,5.44891,118.50000
5.94900,147.00000,2250.00000,08,036,Chihuahua,Jim?nez,0.11927,0.11265,0.71903,0.42352,0.89797,0.07940,0.29267,0.97727,0.72708,0.12640,0.30948,81.51282,18.59980,0.29000,0.25,987.92,1090.54,3.59600,197.08000
1.69400,148.00000,18.00000,26,072,Sonora,San Ignacio R?o Muerto,0.58073,0.10353,0.57643,0.07744,0.84812,0.08606,0.42377,0.89756,0.44746,0.26612,0.49284,52.22222,29.11919,0.35000,0.34,777.13,744.66,9.94290,206.53999
2.02900,149.00000,2438.00000,05,008,Coahuila de Zaragoza,Escobedo,0.10117,0.06881,0.83910,0.44194,0.87438,0.16365,0.19361,0.66382,0.76703,0.04517,0.49814,153.77778,100.00000,0.30000,0.27,958.72,998.32,2.73811,239.82000
2.00100,150.00000,2460.00000,05,021,Coahuila de Zaragoza,Nadadores,0.17392,0.12067,0.74580,0.35069,0.88169,0.15951,0.19318,0.56745,0.63317,0.04258,0.63738,58.91667,27.98520,0.28000,0.23,997.85,1087.25,8.20658,254.61000
3.26900,151.00000,2258.00000,08,003,Chihuahua,Allende,0.09615,0.05790,0.77971,0.61381,0.84772,0.12858,0.24592,0.88751,0.70125,0.08939,0.34169,133.17857,54.85340,0.26000,0.21,1113.89,1221.56,3.92538,216.27999
2.29400,152.00000,2279.00000,08,056,Chihuahua,Rosario,0.13562,0.02194,0.72832,0.53594,0.92799,0.00658,0.30213,1.20427,0.84911,0.08384,0.21347,340.57895,100.00000,0.28000,0.25,997.85,1023.17,2.22610,198.82000
4.13800,153.00000,1633.00000,26,042,Sonora,Navojoa,0.57487,0.17783,0.52507,0.08795,0.73922,0.06142,0.49702,0.98534,0.57323,0.21572,0.54148,65.07042,28.24102,0.40000,0.40,662.22,644.82,51.52242,173.82000
3.78600,154.00000,1778.00000,19,032,Nuevo Le?n,Lampazos de Naranjo,0.17666,0.06133,0.70505,0.43076,0.65820,0.00617,0.27895,0.85896,0.93253,0.07890,0.12960,89.77778,10.53723,0.27000,0.25,1113.89,1167.81,1.54272,276.60000
2.86900,155.00000,2256.00000,08,032,Chihuahua,Hidalgo del Parral,0.09800,0.07873,0.44063,0.33665,0.70498,0.11723,0.12581,0.97930,0.81427,0.07299,0.23812,155.97917,1.92916,0.28000,0.23,1028.25,1136.59,52.94952,208.61999
3.30700,156.00000,2296.00000,08,008,Chihuahua,Batopilas,0.93071,0.32976,0.33426,0.05776,0.05557,0.00050,1.38334,0.71137,0.34029,0.02695,0.05350,675.54753,100.00000,0.50000,0.54,480.88,423.23,5.64007,110.66000
1.27000,157.00000,2444.00000,05,016,Coahuila de Zaragoza,Lamadrid,0.35582,0.02784,0.63668,0.59136,0.81299,0.08458,0.07602,0.38722,0.82227,0.03854,0.36724,60.50000,100.00000,0.30000,0.25,958.72,1011.52,2.70882,252.67999
2.88700,158.00000,1534.00000,28,014,Tamaulipas,Guerrero,0.18333,0.12333,0.18667,0.18000,0.68333,0.30333,0.30000,0.65333,0.23000,0.06667,0.11333,284.40000,7.12322,0.27000,0.20,1218.79,1357.59,1.81398,365.67001
1.47600,159.00000,2450.00000,05,001,Coahuila de Zaragoza,Abasolo,0.03446,0.02546,0.95777,0.72317,0.95146,0.31212,0.10215,0.46728,0.56788,0.07784,0.80162,52.00000,100.00000,0.23000,0.17,1255.91,1390.48,1.52732,296.69000
1.58000,160.00000,2254.00000,08,033,Chihuahua,Huejotitán,0.11464,0.10183,0.75379,0.42879,0.84485,0.02785,0.39688,0.97186,0.67708,0.12658,0.22120,163.45000,100.00000,0.30000,0.25,987.92,1105.59,1.36498,205.52000
8.69300,161.00000,2446.00000,05,007,Coahuila de Zaragoza,Cuatroci?negas,0.37485,0.19825,0.44474,0.21068,0.66633,0.02996,0.29307,0.81875,0.75284,0.15306,0.21667,164.05263,26.71548,0.35000,0.31,816.97,843.84,1.14046,228.19000
1.75300,162.00000,1658.00000,26,026,Sonora,Etchojoa,0.61989,0.15192,0.57684,0.08851,0.73303,0.03239,0.53311,1.02562,0.54430,0.21515,0.57505,58.26733,53.51066,0.41000,0.41,629.92,609.29,60.20446,167.74000
1.00600,163.00000,17.00000,26,071,Sonora,Benito Juárez,0.35927,0.09964,0.81652,0.43881,0.85709,0.21484,0.34420,0.57977,0.36069,0.20657,0.56239,39.11111,24.93926,0.29000,0.27,958.72,961.16,55.08807,235.07000
4.21200,164.00000,2295.00000,08,007,Chihuahua,Balleza,0.70370,0.24645,0.12396,0.08116,0.19413,0.00905,1.30796,0.82694,0.37004,0.03696,0.07842,344.27679,100.00000,0.51000,0.50,462.01,481.58,3.12632,109.94999
2.18200,165.00000,2251.00000,08,039,Chihuahua,L?pez,0.09107,0.09735,0.89216,0.60550,0.93370,0.10511,0.27618,0.97151,0.59874,0.13307,0.41659,87.00000,100.00000,0.27000,0.21,1070.20,1195.13,3.15295,208.41000
1.57200,166.00000,2294.00000,08,064,Chihuahua,El Tule,0.18413,0.02038,0.74161,0.46141,0.95615,0.02037,0.28020,1.09060,0.71414,0.02651,0.20044,291.71429,100.00000,0.28000,0.25,1038.57,1103.19,4.77627,210.97999
2.64800,167.00000,2441.00000,05,005,Coahuila de Zaragoza,Candela,0.28010,0.10362,0.83039,0.44469,0.83830,0.07486,0.41760,0.66931,0.33039,0.13471,0.25399,148.20000,100.00000,0.29000,0.25,1028.25,1126.44,0.81646,280.26998
1.09100,168.00000,2442.00000,05,010,Coahuila de Zaragoza,Frontera,0.39848,0.23958,0.42475,0.17694,0.56371,0.03705,0.19909,0.81287,0.64654,0.13101,0.27044,44.25000,0.80806,0.35000,0.31,792.83,839.89,148.62258,218.22000
1.72400,169.00000,2449.00000,05,018,Coahuila de Zaragoza,Monclova,0.11921,0.26801,0.28877,0.52837,0.75971,0.10582,0.24204,0.63223,0.41453,0.14223,0.38828,41.22222,0.61421,0.29000,0.23,997.85,1094.84,155.08177,253.36000
3.88900,170.00000,1662.00000,25,007,Sinaloa,Choix,0.73298,0.09464,0.43678,0.12984,0.61714,0.00446,0.63756,1.21205,0.57501,0.09656,0.16707,315.10233,75.06387,0.38000,0.43,739.22,592.41,9.21409,285.98999
0.90700,171.00000,2443.00000,05,029,Coahuila de Zaragoza,Sacramento,0.08566,0.05179,0.95618,0.42629,0.96016,0.11753,0.15339,0.43028,0.61952,0.06773,0.82470,44.00000,100.00000,0.27000,0.21,997.85,1102.88,7.60518,254.21000
1.43700,172.00000,2253.00000,08,059,Chihuahua,San Francisco del Oro,0.10355,0.04356,0.49986,0.27325,0.75418,0.15034,0.30327,0.72616,0.67939,0.06378,0.26865,85.25000,14.51933,0.29000,0.23,997.85,1171.44,14.16263,208.80000
1.26100,173.00000,2255.00000,08,060,Chihuahua,Santa Bárbara,0.16774,0.10458,0.45019,0.28132,0.75672,0.09417,0.30363,0.74458,0.67565,0.09282,0.40365,71.65000,14.26231,0.31000,0.23,949.19,1099.31,28.75838,199.47000
3.27500,174.00000,2252.00000,08,014,Chihuahua,Coronado,0.04505,0.02872,0.80116,0.58233,0.97874,0.01636,0.21513,0.97037,0.67022,0.07008,0.49465,140.00000,100.00000,0.28000,0.21,1038.57,1156.90,1.17752,202.08000
2.89800,175.00000,19.00000,26,033,Sonora,Huatabampo,0.53559,0.10596,0.57354,0.12814,0.80920,0.07327,0.38409,0.91051,0.56325,0.19742,0.51835,54.89764,44.36668,0.37000,0.37,717.38,698.78,39.40222,187.97000
2.40300,176.00000,1775.00000,19,044,Nuevo Le?n,Sabinas Hidalgo,0.08750,0.14499,0.23030,0.35284,0.90738,0.08639,0.25054,0.82241,0.61997,0.10494,0.20096,91.95455,4.38925,0.24000,0.20,1255.91,1297.78,21.20643,286.32998
2.68400,177.00000,1774.00000,19,050,Nuevo Le?n,Vallecillo,0.11683,0.12725,0.53087,0.41589,0.80258,0.09501,0.12899,0.86340,0.60987,0.10079,0.28386,146.19048,100.00000,0.24000,0.20,1243.41,1254.06,1.23711,289.89001
2.09900,178.00000,2257.00000,08,044,Chihuahua,Matamoros,0.12191,0.09556,0.46736,0.30679,0.77164,0.07425,0.36105,0.78172,0.52254,0.11378,0.30630,139.39130,100.00000,0.31000,0.25,968.36,1089.56,3.78052,202.38999
2.25900,179.00000,1811.00000,19,040,Nuevo Le?n,Parás,0.16495,0.06795,0.68671,0.45665,0.90461,0.08442,0.16336,0.93175,0.44515,0.06485,0.34272,188.00000,100.00000,0.22000,0.18,1333.56,1354.69,1.06075,318.17999
3.10900,180.00000,2445.00000,05,006,Coahuila de Zaragoza,Castaños,0.23782,0.14440,0.46358,0.07524,0.62860,0.04935,0.33143,0.83883,0.74936,0.10523,0.22505,133.12903,12.14381,0.36000,0.31,800.79,865.90,6.80662,233.88999
4.76400,181.00000,2198.00000,10,017,Durango,Ocampo,0.24387,0.06596,0.54128,0.33454,0.69291,0.02339,0.42025,0.84189,0.66814,0.08191,0.32244,144.01887,69.95865,0.36000,0.33,792.83,818.72,2.82285,253.58000
5.49900,182.00000,2197.00000,10,013,Durango,Mapim?,0.25977,0.08476,0.57168,0.19885,0.80365,0.02611,0.27679,0.95755,0.82139,0.09254,0.26674,72.21818,30.20074,0.36000,0.34,784.94,779.91,2.90473,239.86000
3.55200,183.00000,2298.00000,08,046,Chihuahua,Morelos,0.90762,0.17290,0.29194,0.06054,0.04768,0.01695,1.12820,0.72604,0.61671,0.07527,0.10430,988.80120,100.00000,0.46000,0.52,564.30,429.54,3.43568,123.83000
3.88700,184.00000,2455.00000,05,009,Coahuila de Zaragoza,Francisco I. Madero,0.22211,0.08433,0.76737,0.28094,0.92794,0.04183,0.31144,0.83691,0.64745,0.09396,0.42466,48.85417,37.45587,0.34000,0.30,816.97,900.78,16.36328,217.85000
3.24900,185.00000,2195.00000,10,036,Durango,Tlahualilo,0.24363,0.05261,0.44626,0.13984,0.87142,0.04429,0.28790,0.94727,0.64322,0.12842,0.38398,47.86486,57.22462,0.34000,0.31,825.19,825.98,4.27847,251.10000
2.99500,186.00000,1795.00000,19,037,Nuevo Le?n,Mina,0.30685,0.15489,0.56653,0.20483,0.42766,0.03312,0.31132,0.92343,0.43402,0.06864,0.20649,204.64286,29.96633,0.29000,0.28,1059.56,1062.07,1.31093,277.94000
1.01200,187.00000,1776.00000,19,008,Nuevo Le?n,Bustamante,0.20000,0.13333,0.70476,0.51429,0.93333,0.06667,0.41905,0.58095,0.78095,0.00000,0.56191,25.60000,5.85882,0.27000,0.21,1091.82,1162.48,7.73924,263.30999
1.66500,188.00000,1777.00000,19,051,Nuevo Le?n,Villaldama,0.06967,0.06125,0.86883,0.55764,0.94581,0.07692,0.11298,0.82875,0.52047,0.08648,0.47628,59.22222,33.17636,0.21000,0.17,1320.30,1422.95,4.80716,297.79998
5.27800,189.00000,2297.00000,08,029,Chihuahua,Guadalupe y Calvo,0.75448,0.06208,0.36318,0.08980,0.11657,0.00508,1.07863,0.90382,0.56923,0.06946,0.13544,480.58347,93.84965,0.51000,0.51,476.08,459.51,5.39129,111.43000
4.16900,190.00000,1666.00000,25,010,Sinaloa,El Fuerte,0.58181,0.19144,0.52035,0.15139,0.72173,0.04818,0.46798,1.06259,0.64011,0.14312,0.33121,73.33645,60.76523,0.32000,0.36,850.32,732.08,21.56040,321.98001
6.65200,191.00000,2447.00000,05,033,Coahuila de Zaragoza,San Pedro,0.22485,0.06157,0.76672,0.29387,0.89379,0.04859,0.34255,0.91288,0.72727,0.13655,0.39823,56.90000,42.25802,0.34000,0.30,816.97,886.22,12.77186,219.72999
8.64900,192.00000,1468.00000,03,001,Baja California Sur,Comondú,0.42216,0.09009,0.47377,0.17941,0.76553,0.10548,0.35620,0.78111,0.63998,0.09880,0.29881,164.32911,26.04128,0.23000,0.20,1281.28,1259.66,3.53376,424.32000
1.37200,193.00000,1535.00000,28,024,Tamaulipas,Mier,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.66667,0.00000,0.00000,0.00000,148.00000,1.07543,0.34000,0.31,921.14,1071.90,7.33786,285.57998
4.67300,194.00000,1467.00000,03,009,Baja California Sur,Loreto,0.63964,0.27906,0.45574,0.09372,0.71011,0.02921,0.38915,0.81581,0.54251,0.17765,0.33602,347.54167,15.25567,0.26000,0.25,1136.39,1021.02,2.68334,388.35000
2.83500,195.00000,2202.00000,10,025,Durango,San Bernardo,0.27567,0.04043,0.47876,0.36612,0.74867,0.01586,0.27986,1.13931,0.65885,0.06437,0.22088,158.00000,100.00000,0.34000,0.31,841.85,855.07,1.81263,268.22000
5.31900,196.00000,2201.00000,10,009,Durango,Guanacev?,0.47322,0.05866,0.41522,0.15666,0.39392,0.01563,0.52809,1.04540,0.52271,0.06816,0.13769,581.44954,100.00000,0.41000,0.43,668.88,587.70,1.99382,223.50999
3.49500,197.00000,2199.00000,10,010,Durango,Hidalgo,0.06352,0.08402,0.78163,0.59885,0.73592,0.02600,0.15760,0.96257,0.66108,0.11750,0.30190,190.07692,100.00000,0.31000,0.30,939.75,928.58,0.99391,275.95999
4.82800,198.00000,1663.00000,25,017,Sinaloa,Sinaloa,0.74824,0.12949,0.30792,0.15712,0.59350,0.03841,0.69470,1.17602,0.53921,0.12623,0.24054,185.44920,80.61575,0.39000,0.43,717.38,586.07,13.60335,276.91000
2.04000,199.00000,1779.00000,19,002,Nuevo Le?n,Agualeguas,0.06223,0.18152,0.62780,0.61869,0.89210,0.04836,0.14079,0.81140,0.66932,0.12203,0.29506,273.68750,100.00000,0.21000,0.18,1374.18,1331.79,4.51262,305.00000
7.43100,200.00000,2454.00000,05,024,Coahuila de Zaragoza,Parras,0.40282,0.10372,0.36490,0.16472,0.82807,0.03250,0.43587,0.92149,0.88189,0.10053,0.35514,161.84091,28.39706,0.39000,0.36,703.17,729.48,4.15218,197.22999
1.22700,201.00000,1540.00000,28,025,Tamaulipas,Miguel Alemán,0.13345,0.13835,0.58325,0.33353,0.71686,0.26535,0.16005,1.02987,0.69489,0.04906,0.16137,232.76000,10.60535,0.27000,0.23,1102.80,1200.61,40.85280,310.77999
3.61700,202.00000,1664.00000,25,001,Sinaloa,Ahome,0.38054,0.16246,0.60814,0.41411,0.83668,0.10185,0.36298,0.83451,0.55398,0.18120,0.42179,27.31977,24.40178,0.25000,0.27,1102.80,969.52,90.45988,395.32000
2.55700,203.00000,1781.00000,19,045,Nuevo Le?n,Salinas Victoria,0.08359,0.13747,0.56314,0.47370,0.87850,0.17789,0.21051,0.73398,0.76447,0.06403,0.34206,38.18519,34.14634,0.24000,0.20,1218.79,1294.55,11.50377,284.70001
1.57200,204.00000,1539.00000,28,007,Tamaulipas,Camargo,0.09003,0.06512,0.76738,0.56306,0.84213,0.24303,0.14480,0.91274,0.58303,0.12695,0.24607,158.22222,44.42724,0.25000,0.20,1159.34,1321.82,18.15746,326.22000
5.44400,205.00000,2448.00000,05,027,Coahuila de Zaragoza,Ramos Arizpe,0.34689,0.09634,0.49136,0.13527,0.73024,0.02500,0.38722,0.94869,0.80204,0.09057,0.28093,202.86517,21.40617,0.36000,0.34,769.40,789.64,6.03476,225.07000
0.91100,206.00000,1765.00000,19,023,Nuevo Le?n,General Treviño,0.08264,0.06281,0.84457,0.68052,0.93608,0.33848,0.08511,0.67200,0.65968,0.10704,0.38046,57.00000,100.00000,0.19000,0.15,1473.81,1545.18,4.38864,315.70001
1.26600,207.00000,1766.00000,19,003,Nuevo Le?n,Los Aldamas,0.24332,0.09559,0.48031,0.40530,0.58326,0.18988,0.20670,0.99859,0.40975,0.03169,0.19098,126.70000,100.00000,0.24000,0.21,1281.28,1303.56,3.57362,301.76000
1.09800,208.00000,1536.00000,28,015,Tamaulipas,Gustavo D?az Ordaz,0.12041,0.06301,0.39346,0.17872,0.59764,0.15130,0.27581,1.06301,0.67027,0.12563,0.21731,79.14286,27.69913,0.32000,0.27,921.14,1073.04,38.21130,281.47000
1.77200,209.00000,1780.00000,19,011,Nuevo Le?n,Cerralvo,0.08634,0.21162,0.55016,0.55476,0.79492,0.10152,0.16830,0.97894,0.46641,0.03428,0.18373,63.50000,12.52274,0.23000,0.18,1281.28,1352.68,9.41173,289.82998
2.81600,210.00000,1538.00000,28,032,Tamaulipas,Reynosa,0.28588,0.23338,0.31042,0.20161,0.46098,0.11762,0.29868,0.79511,0.69371,0.14103,0.25237,107.52727,3.98251,0.35000,0.30,833.47,936.28,135.11215,260.67001
0.99600,211.00000,1782.00000,19,028,Nuevo Le?n,Higueras,0.02572,0.07973,0.86626,0.89609,0.74897,0.11420,0.09414,0.58282,0.54064,0.29681,0.43107,235.66667,100.00000,0.23000,0.20,1346.96,1356.98,3.07553,295.92999
4.83600,212.00000,1661.00000,25,003,Sinaloa,Badiraguato,0.73924,0.09704,0.17281,0.20447,0.41439,0.01829,0.63298,1.11865,0.77440,0.14586,0.18154,526.02949,90.75668,0.39000,0.46,731.88,527.91,8.03101,279.48999
